"type","type_name","name","date","research_id"
NULL,NULL,"Digestibilidad y metabolicidad de tres formas fisicas de presentacion de raciones para pavos (Meleagris gallopavo) en el tropico","2011-12-01",2288
2,"Articulo cientifico","Analisis del posicionamiento y participacion de bebidas gaseosas . Caso: Inka Kola, Coca Cola y Kola Real (Tingo Maria)","2011-12-01",1149
NULL,NULL,"El Capital Intelectual y su influencia en el desarrollo de las empresas de la ciudad de Tingo Maria","2011-12-01",313
NULL,NULL,"Gestion y sostenibilidad de los sistemas de agua potable rural en la Provincia de Leoncio Prado","2011-12-01",421
2,"Articulo cientifico","Efecto de la fertilizacion organica en el establecimiento del Pasto Brachiaria brizantha cv. Marandu en Supte San Jorge - Tingo Maria","2011-11-29",1800
2,"Articulo cientifico","Estudio de la informalidad de las MYPES en la Provincia de Leoncio Prado","2011-11-29",1299
2,"Articulo cientifico","Influencia del abono organico en la recuperacion de suelos degradados mediante la instalacion de Cymbopogon winterianus (Citronela) en la localidad de Supte San Jorge - Tingo Maria","2011-11-29",1664
2,"Articulo cientifico","Carbono almacenado en plantaciones disetaneas de Guazuma crinita Martius Bolaina Blanca en Tingo Maria - Peru","2011-11-29",1797
2,"Articulo cientifico","Propagacion de tres especies de bambu a traves de secciones de culmo en el Bosque Reservado de la Universidad Nacional Agraria de la Selva","2011-11-29",1816
2,"Articulo cientifico","Analisis de rentabilidad del cultivo de cafe  en los Distritos de Mariano Damaso Beraun y Hermilio Valdizan","2011-11-29",1313
NULL,NULL,"Carbono almacenado en tres sistemas ganaderos en el distrito de Jose Crespo y Castillo -Aucayacu","2011-11-21",4599
NULL,NULL,"Histopatologia de las branquias, riñones e higado de Pacotana cultivada a diferentes densidades en Sistemas de Produccion Intensiva","2011-11-08",1033
NULL,NULL,"Determinacion de Costos en el Manejo Silvivultural de una plantacion mixta del CIPTALD, Aucayacu","2011-11-01",1825
NULL,NULL,"Uso de tres especies de leguminosas para la recuperacion de pastura degradadas en el distrito de Jose Crespo y Castillo - Aucayacu","2011-10-17",4600
2,"Articulo cientifico","Evaluacion de dos sistemas de labranza y su biomasa arvense en el cultivo de soya (Glycine max (L) Merril) utilizando dos densidades de siembra en Tingo Maria.","2011-10-07",1241
2,"Articulo cientifico","Evaluacion de la capacidad de nodulacion radicular (FBN) de diez especies de leguminosas en el ambito de la PRovincia de Leoncio Prado.","2011-10-04",1246
NULL,NULL,"El credito informal y su influencia en el desempeño laboral de los trabajadores de la UNAS","2011-10-01",422
NULL,NULL,"Influencia de las leguminosas y la roca fosforica en la recuperacion de suelos degradados en Tingo Maria","2011-10-01",847
NULL,NULL,"Estrategias de marketing como herramienta de gestion turistica y productividad  en Restaurantes de Tingo Maria","2011-10-01",40
2,"Articulo cientifico","Caracterizacion fisica-quimica y capacidad antioxidante de la savia de lianas de uña de gato (Uncaria tomentosa y uncaria guainensis).","2011-09-30",538
NULL,NULL,"Variacion de la capacidad antioxidante y Vitamina ""C"" durante el liofilizado de la fruta del Camu Camu (Myrciaria dubia HBK Mc Vaugh)","2011-09-23",558
NULL,NULL,"Rendimiento de seis variedades de arroz (Oriza sativa L.) bajo el Sistema de Cultivo Intensivo (SIR) en Tingo Maria","2011-09-22",1256
2,"Articulo cientifico","Simulacion de la difusividad termica de la pulpa de papaya (carica papaya) en funcion al contenido de solidos solubles.","2011-09-22",439
2,"Articulo cientifico","Incidencia de los eventos feriales en la Agro-Insdutria primaria de distrito de Rupa Rupa.","2011-09-21",15
2,"Articulo cientifico","CACAO: La cedena de valor del principal cultivo alternativo de la provincia de Leoncio Prado.","2011-09-20",7
2,"Articulo cientifico","El impacto de la capacitacion y acompañamiento empresarial del ""Programa Exito"" en los emprendedores de la ciudad de Tingo Maria.","2011-09-20",28
2,"Articulo cientifico","Perfil psicopedagogico de estudiantes universitaios sobresalientes: Estudio comparativo  longitudinal.","2011-09-20",14
2,"Articulo cientifico","Estado situacional de los Centros de Produccion de la Universidad Nacional Agraria de la Selva","2011-09-19",249
2,"Articulo cientifico","El desarrollo humano en el Peru","2011-09-16",338
1,"Tesis","Analisis de rentabilidad del cultivo de cafe  en los Distritos de Mariano Damaso Beraun y Hermilio Valdizan","2011-09-07",1313
NULL,NULL,"Fertilizacion balanceada del maiz (Zea mays L.) hibrido XB 8010 en un suelo residual.","2011-09-07",3134
1,"Tesis","Efecto de la densidad de siembra en el sistema surco mellizo en el rendimiento de frijol (Phaseolus vulgaris L.) Vr. Red Kidney en condiciones de Tingo Maria","2011-09-07",1249
NULL,NULL,"Determinacion de la cinetica de deterioro de carotenoides por pruebas aceleradas de la pulpa de Aguaje (Mauritia flexuosa) liofilizado","2011-09-01",559
NULL,NULL,"Evaluacion del carbono almacenado en el rendimiento del cultivo de arroz (Oriza sativa L.) en dos metodos de siembra en Tingo Maria","2011-09-01",1257
NULL,NULL,"Analisis del ciclo de vida de panetones de la Panaderia UNAS para el mejoramiento ambiental y salud ocupacional","2011-09-01",556
NULL,NULL,"Estudio de la insercion laboral y satisfaccion del egresado en Contabilidad de la UNAS","2011-09-01",292
NULL,NULL,"Variaciones del oxigeno disuelto y demanda bioquimica de oxigeno en el Rio Huallaga en el tramo de influencia de la ciudad de Tingo Maria","2011-09-01",848
NULL,NULL,"Evaluacion de las finanzas personales de los empleados de la Universidad Nacional Agraria de la Selva","2011-09-01",1306
NULL,NULL,"Determinacion de la difusividad termica en la pulpa de Taperiba (Spondias dulcis Parkinson)","2011-09-01",614
NULL,NULL,"Reduccion de la proteina bruta en raciones de cerdos sobre la produccion de heces y cuantificacion de minerales en heces","2011-09-01",2253
NULL,NULL,"Cuantificacion, aislamiento e identificacion de alcaloides en la planta Jitomate (Solanum lycopersicum) de la Region del Alto Huallaga","2011-09-01",555
NULL,NULL,"Efecto del CIDR - B, Cipionato de Estradiol y GnRH en la sincronizacion de celo y tasa de preñez en vacunos de carne en el CIPTALD - PS","2011-09-01",2289
NULL,NULL,"Efecto de los microorganismos eficientes de Bosque en la descomposicion del Aserrin","2011-09-01",1282
NULL,NULL,"Rasgos de personalidad e imagen transmitidas por las marcas y su relacion con la percepcion de los consumidores","2011-09-01",1162
NULL,NULL,"Reduccion de proteina bruta y suplementacion de amino´acidos sinteticos en raciones de cerdos en la etapa de crecimiento y acabado criados en el tropico","2011-09-01",2246
1,"Tesis","Nivel de satisfaccion laboral del personal docente y administrativo. Caso: Institucion Educativa Particular ""Amazonas""","2011-08-24",1148
1,"Tesis","Analisis del posicionamiento y participacion de bebidas gaseosas . Caso: Inka Kola, Coca Cola y Kola Real (Tingo Maria)","2011-08-24",1149
NULL,NULL,"Valoracion economica del ecoturismo de la Cueva de Las Lechuzas en el Distrito Mariano Damaso Beraun, Tingo Maria - Peru.","2011-08-24",3894
1,"Tesis","Analisis de la rentabilidad economica del cultivo de la coca frente a cultivos alternativos (cacao y cafe ) en el Distrito de Jose Crespo y Castillo","2011-08-24",1312
1,"Tesis","Determinacion de flavonoides y compuestos afines en la semilla de Eugenia stipitata Mc. Vaugh (Araza)","2011-08-23",1977
2,"Articulo cientifico","Repercusiòn de la pobreza y las representaciones sociales en la iincidencia de la violencia familiar con participacion de genero en el ambito rural del distrito de Rupa-Rupa","2011-08-23",333
1,"Tesis","Capacidad de uso mayor para determinar los conflictos de uso de la tierra en la Microcuenca Picuroyacu, Tingo Maria - Peru","2011-08-23",2043
1,"Tesis","Sucesiones microbianas como indicadores de calidad de agua de la Laguna de oxidacion de Cacatachi - Tarapoto","2011-08-23",1873
1,"Tesis","Valoracion economica de la calidad de agua del Rio Tres de Mayo del Parque Nacional de Tingo Maria - Modelo Contingente","2011-08-23",1818
1,"Tesis","Propagacion de tres especies de bambu a traves de secciones de culmo en el Bosque Reservado de la Universidad Nacional Agraria de la Selva","2011-08-23",1816
1,"Tesis","Efecto de la aplicacion de dosis de NPK en el crecimiento de Swietwnia macrophylla, King. ""caoba"" en Tingo Maria","2011-08-22",2029
1,"Tesis","Efecto antifungico de extractos crudos etanolicos de Ocotea sp. (isma moena) y Genipa americana (huito) en el control de Candida albicans.","2011-08-22",1957
1,"Tesis","Determinacion mineralogica de los culmos de bambu maduros en dos especies  diferentes Dendrocalamus asper y Gigantochloa apus provenientes del Bosque Reservado de la Universidad Nacional Agraria de la Selva","2011-08-22",1813
1,"Tesis","Cuantificacion de la macrofauna en los suelos residuales de la Laguna Los Milagros  - Aucayacu","2011-08-22",1766
1,"Tesis","Efectos del tratamiento silvicultural de corta intermedia en PPM dentro del Bosque Residual de Colinas, Tingo Maria","2011-08-22",2037
1,"Tesis","Evaluacion del efecto de tres abonos organicos en tres niveles para el crecimiento de Colubrina grandulosa Perkins (Shaina) en fase de vivero en Tingo Maria - Huanuco","2011-08-22",1815
1,"Tesis","Efecto del Kudzu (Pueraria  phaseoloides) y calcita en las propiedades mecanico y quimicas en condiciones de Selva Alta","2011-08-22",1972
1,"Tesis","Efecto de cuatro tipos de sustratos y el Acido Indolbutirico (AIB) en el enraizamiento de estacas de cacao (Theobroma cacao L.) en Tingo Maria","2011-08-22",1969
1,"Tesis","Carbono almacenado en el suelo a diferentes altitudes del Parque Nacional Tingo Maria","2011-08-22",1976
1,"Tesis","Contaminacion microbiologica y parametros fisicoquimicos de las fuentes de abastecimiento de agua en el Campus de la UNAS - Tingo Maria","2011-08-21",1790
1,"Tesis","Efecto de cuatro tipos de sustratos en la propagacion por rizomas de Heliconia rostrata & Pavon, Strelitzia sp y Etlingera elatior (Jack) R.M bajo condiciones de vivero","2011-08-21",1962
1,"Tesis","Analisis fitoquimico de 6 maderas comerciales usadas en la Industria Forestal de diferentes densidades basicas de la zona La Morada - Huanuco","2011-08-21",1819
1,"Tesis","Modelo de elevacion de terreno (MET) y analisis morfometrico de las Microcuencas del Parque Nacional de Tingo Maria (PNTM) - Peru","2011-08-21",1979
2,"Articulo cientifico","Texto: Quimica organica","2011-08-20",432
2,"Articulo cientifico","Evolucion de la fertilidad de los suelos de terrazas contruidos en suelos degradados por el cultivo de coca bajo la aplicacion de enmiendas naturales en el valle del Alto Huallaga.","2011-08-20",115
2,"Articulo cientifico","Factores que propician las infracciones laborales en la UNAS.","2011-08-20",16
1,"Tesis","Evaluacion de la actividad antioxidante en pulpa concentrada de Camu Camu (Myrciaria dubia (H.B.K.) mc. Vaugh) en dos estados de madurez en Tingo Maria.","2011-08-20",1444
1,"Tesis","Efecto del procesamiento del grano de Cacao (Theobroma cacao) de dos ecotipos en el contenido de polifenoles  totales, actividad antioxiddante y catequinas","2011-08-20",1425
1,"Tesis","Determinacion de la influencia de la variedad, estado de madurez y grado de torrefaccion en el contenido de polifenoles en la bebida de cafe  (Coffea arabica L.)","2011-08-20",1370
1,"Tesis","Elaboracion y evaluacion reologica de mermelada de Tuna (Opuntia ficus)","2011-08-20",1447
1,"Tesis","Efecto de la temperatura en la capacidad de retencion de agua y pH en carne de res, cerdo, pollo, ovino, conejo y paco","2011-08-20",1422
1,"Tesis","Elaboracion y caracterizacion de rosquillas de almidon de yuca (Manihot esculenta Crantz) y envasado al vacio","2011-08-20",1429
2,"Articulo cientifico","Economia, sociedad y agricultura en el valle del Huallaga 1930-2000","2011-08-20",324
1,"Tesis","Obtencion de Salsa de Cocona (Solanum sessiliflorum D.) y su aplicacion en conserva de gamitana","2011-08-20",1366
2,"Articulo cientifico","La administracion de recursos humanos, factor decisivo para el exito en las organizaciones agroindustriales de la provincia de Leoncio Prado.","2011-08-20",30
2,"Articulo cientifico","Optimizacion de la Gestion de la Universidad Publica Peruana a traves de un modelo de evaluacion y control a su gestion estrategica - Caso de estudio de la Universidad Nacional Hermilio Valdizan","2011-08-20",128
2,"Articulo cientifico","Determinacion de la variabilidad de especies del genero carica en el Alto Huallaga.","2011-08-20",94
1,"Tesis","Influencia del tiempo de fermentado y tipo de secado en la calidad sensorial del Cacao (Theobroma cacao L.) clon CCN51","2011-08-20",1423
1,"Tesis","Determinacion de la calidad del vinagre comercializado en la ciudad de Tingo Maria","2011-08-20",1368
1,"Tesis","Analisis bioeconomico del establecimiento de la asociacion de (Brachiaria  brizantha Staph) con dos variedades de maiz (Zea mays L.) en pasturas naturales - Tingo Maria","2011-08-19",2123
1,"Tesis","Efecto de la aplicacion de la SH-LH en un  protocolo de sincronizacion de la ovulacion sobre la tasa de preñez en ganado (Bovinos) Brahman","2011-08-19",2186
1,"Tesis","Utilizacion de diferentes tipos de fertilizantes organicos e inorganicos en el establecimiento del Pasto Brachiaria brizantha cv. Xaraes en el Alto Huallaga","2011-08-19",2118
1,"Tesis","Caracteristicas hematologicas del Paco (Piaractus brachypomus) en tres etapas de crecimiento (alevinos juveniles y adultos) bajo condiciones de cultivo en el Distrito de Jose Crespo y Castillo","2011-08-19",2140
1,"Tesis","Utilizacion de dos tipos de fertilizante y dos densidades de siembra de Bolaina (Guazuma ulmifolis) en el establecimiento.","2011-08-19",2182
1,"Tesis","Efecto del Cipionato de Estradiol en el protocolo CIDR - B para la sincronizacion de celo en vacunos en el Alto Huallaga","2011-08-19",2139
1,"Tesis","Performance y caracteristicas de carcasa de cerdos criados en corrales de piso compacto o con lamina de agua","2011-08-19",2243
1,"Tesis","Tipos de produccion agrarios en la provincia de Leoncio Prado y lineas de pobreza rural.","2011-08-19",2267
2,"Articulo cientifico","Enemigos naturales de spodoptera fruqiperda (J.E. Smith) Lepidoptera: Noctuidae en la provincia de Leoncio Prado.","2011-08-19",63
2,"Articulo cientifico","Determinacion in vitro de la actividad antimicrobiana del extracto de sacha culantro (Eryngium foetidum)","2011-08-19",433
NULL,NULL,"Evaluacion de tres densidades de cultivo de Piaractus brachypomus (Paco) bajo el Sistema BVAD (Bajo volumen alta densidad) en la Laguna Los Milagros","2011-08-19",3898
2,"Articulo cientifico","Indicadores de gestion y desarrollo de la Universidad Nacional Agraria de la Selva","2011-08-19",418
2,"Articulo cientifico","Fuente nitrica y amoniacal de nitrogeno en la produccion de Hortalizas en un Huerto Horticola con fertirrigacion","2011-08-19",1
